Ticker,Market Cap,EY,ROC,Sector,EY_rank,ROC_rank,Score
SCHL,869342592.0,-0.0055964653902798,0.015319999,Communication Services,2179.0,2034.0,4213.0
MNTN,874285952.0,-0.0506224066390041,0.03061,Technology,2568.0,1646.0,4214.0
PROP,118100288.0,-1.1005291005291007,0.093710005,Energy,3817.0,402.0,4219.0
WOOF,866231872.0,-0.0031545741324921,0.01377,Consumer Cyclical,2145.0,2077.0,4222.0
AXGN,1426562432.0,-0.0015847860538827,0.01206,Healthcare,2110.0,2113.0,4223.0
OMCL,2360561152.0,0.0084000781402617,0.0054400004,Healthcare,1956.0,2269.5,4225.5
SOBR,3244329.0,201.07831325301208,-1.00681,Technology,17.0,4210.0,4227.0
PTON,2924645376.0,-0.0408472012102874,0.02753,Consumer Cyclical,2495.0,1732.0,4227.0
RVSN,21115314.0,0.0834028356964136,-0.35284,Industrials,427.0,3800.5,4227.5
ZSPC,14263583.0,1.5873015873015874,-0.86541003,Technology,64.0,4165.0,4229.0
TUSK,105544944.0,-0.8627450980392157,0.08359,Industrials,3733.0,498.0,4231.0
SUPN,2950109696.0,-0.006619937694704,0.01518,Healthcare,2192.0,2039.0,4231.0
ARR,2102723456.0,0.0101876675603217,0.0039399997,Real Estate,1928.0,2308.0,4236.0
RELL,152873712.0,0.0047348484848484,0.00839,Technology,2029.0,2208.0,4237.0
CCI,37803929600.0,-0.1064831156606659,0.03974,Real Estate,2857.0,1384.0,4241.0
CHCT,480882336.0,-0.0231454005934718,0.020569999,Real Estate,2347.0,1896.0,4243.0
APPN,2336448512.0,-0.0030257186081694,0.01269,Technology,2143.0,2100.0,4243.0
DRMA,6779465.0,8.373626373626374,-0.96455,Healthcare,48.0,4199.5,4247.5
IQ,1974065536.0,0.0047393364928909,0.00765,Communication Services,2028.0,2224.0,4252.0
TALK,666519168.0,0.0075187969924812,0.00511,Healthcare,1972.0,2282.0,4254.0
AESI,1780434176.0,-0.0093196644920782,0.01538,Energy,2227.0,2028.0,4255.0
IKT,203728640.0,0.2748538011695906,-0.79109,Healthcare,117.0,4142.0,4259.0
ENVB,3847863.0,360.7470817120623,-1.33222,Healthcare,13.0,4246.0,4259.0
NBY,1643180160.0,0.3836431226765799,-0.86977,Healthcare,95.0,4167.0,4262.0
CNVS,38300808.0,-0.0390243902439024,0.025,Communication Services,2475.5,1788.0,4263.5
TWLO,19920283648.0,0.0031815771532459,0.0081,Technology,2049.0,2217.0,4266.0
FLUT,35693142016.0,-0.0061046511627906,0.0135,Consumer Cyclical,2183.0,2086.0,4269.0
BURU,77830344.0,19.61184882533197,-1.13542,Industrials,39.0,4230.0,4269.0
UTZ,905726208.0,0.0060301507537688,0.00548,Consumer Defensive,2002.0,2267.0,4269.0
PKST,513600512.0,-0.0079825834542815,0.014359999,Real Estate,2212.0,2059.0,4271.0
NDRA,5470613.0,4.309050772626931,-1.01973,Healthcare,59.0,4213.0,4272.0
POWI,2294309376.0,0.0077034183919114,0.00418,Technology,1970.0,2303.0,4273.0
GRI,2178052.0,70.9504132231405,-1.37523,Healthcare,27.0,4248.0,4275.0
SLNG,80150064.0,0.0138252033456992,-0.00352,Energy,1865.0,2420.0,4285.0
RFIL,71045200.0,-0.0044910179640718,0.0118700005,Industrials,2165.0,2121.0,4286.0
FRPH,457625600.0,0.0104909777591271,0.00071999995,Real Estate,1923.0,2369.0,4292.0
TEF,21547499520.0,-0.0559796437659033,0.02925,Communication Services,2607.0,1686.0,4293.0
MNDY,7176994816.0,0.008404509736932,0.00187,Technology,1955.0,2340.0,4295.0
JBTM,8122605568.0,-0.014121743616198,0.01578,Industrials,2278.0,2019.0,4297.0
BRSP,746165184.0,-0.0512820512820512,0.02792,Real Estate,2575.0,1723.0,4298.0
EPM,123152568.0,-0.0029498525073746,0.01035,Energy,2140.5,2164.0,4304.5
PPCB,5793399.0,601.4566320900464,-4.27267,Healthcare,12.0,4293.0,4305.0
TPC,3878738432.0,-0.0074074074074074,0.01274,Industrials,2207.0,2098.5,4305.5
TCI,441987456.0,0.0123059447179098,-0.00266,Real Estate,1894.0,2414.0,4308.0
VIVS,5242003.0,0.2524752475247525,-0.92549,Healthcare,127.0,4186.0,4313.0
SPRC,4029022.0,241.88275862068969,-12.814859,Healthcare,16.0,4299.0,4315.0
ALLT,526870720.0,0.0036036036036036,0.00541,Technology,2045.0,2271.0,4316.0
KTOS,20213608448.0,0.0011030035635499,0.00701,Industrials,2073.0,2243.0,4316.0
FLYW,1749037824.0,-0.001368925393566,0.00833,Technology,2107.0,2211.5,4318.5
YTRA,105868360.0,0.0056179775280898,0.00403,Consumer Cyclical,2012.0,2307.0,4319.0
BATRA,2705702656.0,-0.0004645760743321,0.00758,Communication Services,2090.0,2229.5,4319.5
JACK,416863936.0,-0.1871138570167696,0.04606,Consumer Cyclical,3100.0,1220.0,4320.0
GLBE,6907851776.0,0.0009779951100244,0.00694,Consumer Cyclical,2075.0,2246.0,4321.0
BATRK,2558024448.0,-0.0004981320049813,0.00758,Communication Services,2092.0,2229.5,4321.5
AEON,15042000.0,2.707860063607451,-1.65519,Healthcare,61.0,4262.0,4323.0
AZTA,1770598656.0,0.014118273841236,-0.0064999997,Healthcare,1860.0,2477.0,4337.0
TBPH,1030170560.0,0.0290076335877862,-0.05316,Healthcare,1454.0,2884.0,4338.0
HCC,5294340608.0,0.0065868263473053,0.0017499999,Basic Materials,1995.0,2346.0,4341.0
CLDI,7884493.0,0.3214859796392213,-1.19646,Healthcare,106.0,4239.0,4345.0
COLD,3798144256.0,-0.0166037735849056,0.01481,Real Estate,2294.0,2053.0,4347.0
IFF,17840144384.0,-0.0268271461716937,0.01752,Basic Materials,2373.0,1975.5,4348.5
IIIV,868699136.0,0.0051717768747691,0.00253,Technology,2018.0,2331.0,4349.0
CRGY,2725573632.0,-0.0381773399014778,0.02098,Energy,2470.0,1880.0,4350.0
XPER,279402368.0,0.0264900662251655,-0.04185,Technology,1545.0,2813.0,4358.0
PINE,262220320.0,-0.0209545983701979,0.01535,Real Estate,2330.0,2032.0,4362.0
OEC,343636192.0,-0.0923824959481361,0.03343,Basic Materials,2795.0,1571.0,4366.0
CGNT,701896000.0,-0.0082219938335046,0.01079,Technology,2215.0,2151.5,4366.5
AIOT,740050176.0,-0.0553571428571428,0.02589,Technology,2604.0,1768.0,4372.0
TRT,58819504.0,0.0057720057720057,0.0010800001,Technology,2008.0,2365.0,4373.0
SSM,10250856.0,0.1514285714285714,-0.88539004,Consumer Cyclical,201.0,4174.0,4375.0
SSP,325015808.0,-0.1178082191780822,0.03671,Communication Services,2895.0,1483.0,4378.0
KLIC,2901433856.0,0.0001775568181818,0.0044400003,Technology,2083.0,2296.0,4379.0
SNDK,57127895040.0,-0.0309553780152593,0.01811,Technology,2418.0,1962.0,4380.0
API,410984256.0,0.0148619957537155,-0.0118700005,Technology,1838.0,2543.0,4381.0
GRAB,19576729600.0,0.0040899795501022,0.00158,Technology,2038.0,2349.0,4387.0
DTI,111932120.0,-0.0627062706270627,0.02735,Energy,2654.0,1736.0,4390.0
LANDM,411675232.0,-0.0047961439003041,0.0076200003,Real Estate,2169.0,2226.0,4395.0
ETON,421839840.0,-0.0168067226890756,0.01255,Healthcare,2296.0,2105.0,4401.0
TPCS,49564104.0,-0.010183299389002,0.01033,Industrials,2238.0,2165.5,4403.5
AXON,50959798272.0,0.004970477894037,-0.00032000002,Industrials,2020.0,2384.0,4404.0
PUMP,1051259840.0,-0.0180467091295116,0.012610001,Energy,2308.0,2101.0,4409.0
BMBL,575394240.0,-0.5774647887323944,0.061729997,Communication Services,3575.0,841.0,4416.0
HP,3109483520.0,-0.0542838456507521,0.02355,Energy,2594.0,1822.5,4416.5
IDN,127897064.0,0.0015432098765432,0.00158,Technology,2068.0,2349.0,4417.0
GCO,373089888.0,-0.0067838421214924,0.0077100005,Consumer Cyclical,2195.0,2223.0,4418.0
SGA,71869528.0,0.0042955326460481,-0.00059999997,Communication Services,2035.0,2388.5,4423.5
MATW,843806144.0,-0.0279646017699115,0.015190001,Industrials,2387.0,2038.0,4425.0
VYX,1513777920.0,-0.0396039603960396,0.01873,Technology,2482.0,1948.0,4430.0
VNET,2991567872.0,-0.0272407732864674,0.01474,Technology,2377.0,2054.0,4431.0
TAP,9729586176.0,-0.2145342886386898,0.044060003,Consumer Defensive,3153.0,1281.0,4434.0
ZETA,5781493248.0,-0.0032948929159802,0.00479,Technology,2147.0,2289.5,4436.5
MCHP,40030896128.0,-0.0062678839078893,0.0064499998,Technology,2186.0,2253.0,4439.0
ULH,446821056.0,-0.091070372560615,0.03049,Industrials,2790.0,1651.5,4441.5
VREX,564235584.0,-0.1277235161532682,0.0356,Healthcare,2938.0,1504.0,4442.0
CPHC,76897024.0,-0.0184888043686403,0.0114,Consumer Cyclical,2313.0,2130.0,4443.0
EGHT,257871088.0,-0.0259067357512953,0.0135699995,Technology,2368.0,2084.0,4452.0
VOXR,337348032.0,-0.006066734074823,0.00529,Basic Materials,2182.0,2275.5,4457.5
ROG,1763964800.0,-0.0379549932593591,0.01695,Technology,2465.0,1993.0,4458.0
CWH,732476032.0,-0.0847457627118644,0.02885,Consumer Cyclical,2764.0,1694.0,4458.0
GEL,2020661248.0,-0.0804174340085942,0.028080001,Energy,2741.0,1719.0,4460.0
ALHC,4185919232.0,-0.0051691729323308,0.0046200003,Healthcare,2172.0,2294.0,4466.0
DVAX,1845920512.0,-0.0235969387755102,0.01202,Healthcare,2352.0,2115.5,4467.5
TDS,4923330048.0,-0.0146989094357515,0.00928,Communication Services,2285.0,2185.5,4470.5
JYNT,148695040.0,-0.001027749229188,0.0001,Healthcare,2098.0,2375.0,4473.0
SABR,489657280.0,-0.417910447761194,0.05223,Technology,3444.0,1035.5,4479.5
IOSP,1991122816.0,-0.0004964627032394,-0.0007,Basic Materials,2091.0,2391.0,4482.0
BTU,4078464000.0,-0.007320644216691,0.0051599997,Energy,2205.0,2281.0,4486.0
LFST,2820252160.0,-0.0040214477211796,0.00257,Healthcare,2158.0,2330.0,4488.0
CRMT,229019632.0,-0.0588872832369942,0.02175,Consumer Cyclical,2625.0,1864.0,4489.0
CODI,393484128.0,-0.0037735849056603,0.00245,Industrials,2157.0,2332.0,4489.0
AP,111795136.0,-0.046712802768166,0.018229999,Industrials,2532.0,1958.0,4490.0
ARLO,1464813184.0,0.0022156573116691,-0.00409,Industrials,2063.0,2429.0,4492.0
TRC,440522976.0,0.0068535825545171,-0.00844,Industrials,1989.0,2505.5,4494.5
UROY,572780160.0,0.0023640661938534,-0.00449,Energy,2061.0,2434.0,4495.0
TH,813203200.0,-0.0121212121212121,0.0073900004,Industrials,2262.5,2233.5,4496.0
PI,6007975936.0,-0.0021631188240499,0.00042,Technology,2127.0,2372.0,4499.0
GSAT,8155710464.0,-0.0072100313479623,0.00435,Communication Services,2204.0,2297.0,4501.0
NCNO,2909265920.0,-0.0074773711137347,0.00468,Technology,2209.0,2293.0,4502.0
DDOG,44009181184.0,0.0024492375760448,-0.00503,Technology,2056.0,2446.0,4502.0
CSGP,26200723456.0,0.0010118043844856,-0.00398,Real Estate,2074.0,2428.0,4502.0
PII,3984069376.0,-0.0375354107648725,0.0150999995,Consumer Cyclical,2460.0,2043.0,4503.0
INTC,225573306368.0,0.0013617793917385,-0.00463,Technology,2070.0,2439.0,4509.0
KHC,27827742720.0,-0.15861479264643,0.03711,Consumer Defensive,3037.0,1474.0,4511.0
BOC,390337120.0,-0.0007917656373713,-0.00279,Industrials,2095.0,2416.0,4511.0
INN,510313216.0,-0.0358649789029535,0.014400001,Real Estate,2455.0,2058.0,4513.0
LANDO,,-0.0148991205380237,0.0076200003,Real Estate,2287.0,2226.0,4513.0
TENB,2741589760.0,-0.0121212121212121,0.0064700004,Technology,2262.5,2252.0,4514.5
ZDGE,48267492.0,-0.0234375,0.009980001,Communication Services,2348.0,2171.5,4519.5
TWI,564691712.0,-0.0116959064327485,0.0058999998,Industrials,2257.0,2263.0,4520.0
TTEC,156329920.0,-0.1088235294117647,0.03046,Technology,2868.0,1653.0,4521.0
MTA,756226496.0,-0.003671970624235,0.00086000003,Basic Materials,2153.0,2368.0,4521.0
VSTS,852390144.0,-0.0486656200941915,0.01779,Industrials,2552.0,1971.0,4523.0
INNV,773384064.0,-0.0215827338129496,0.008719999,Healthcare,2335.0,2194.5,4529.5
CVU,53795816.0,-0.0123762376237623,0.0057099997,Industrials,2265.0,2265.5,4530.5
LINE,9072634880.0,-0.016671148158107,0.0073100002,Real Estate,2295.0,2236.0,4531.0
SID,2479795712.0,-0.1176470588235294,0.031070001,Basic Materials,2894.0,1637.0,4531.0
UAA,2378019328.0,-0.0375670840787119,0.014090001,Consumer Cyclical,2461.0,2071.0,4532.0
HZO,597037824.0,-0.051849166062364,0.01846,Consumer Cyclical,2579.0,1956.0,4535.0
CSIQ,1472049920.0,-0.0103703703703703,0.00427,Technology,2240.0,2299.0,4539.0
XNET,492337248.0,-0.0060386473429951,0.00118,Technology,2181.0,2359.0,4540.0
SMTI,211417648.0,-0.0300438138952639,0.01126,Healthcare,2408.0,2134.0,4542.0
UA,2383663616.0,-0.0388888888888888,0.014090001,Consumer Cyclical,2474.0,2071.0,4545.0
SLG,3699696896.0,0.0004109307581672,-0.00579,Real Estate,2082.0,2463.0,4545.0
MTUS,809342080.0,-0.0092497430626927,0.00296,Basic Materials,2225.0,2324.0,4549.0
CNR,4981928448.0,-0.0040920716112531,-0.00062,Energy,2159.0,2390.0,4549.0
MSGS,6664936960.0,-0.0036916715888954,-0.00202,Communication Services,2154.0,2401.0,4555.0
CRNC,540192384.0,-0.0349309504467912,0.012309999,Technology,2446.0,2110.0,4556.0
GNK,822917440.0,-0.0090377458798511,0.00228,Industrials,2223.0,2333.0,4556.0
ATNI,321168096.0,-0.0416855459900317,0.0144299995,Communication Services,2503.0,2056.5,4559.5
MRCY,5958327296.0,-0.0057720057720057,-0.00017999999,Industrials,2180.0,2380.0,4560.0
UNFI,2058276608.0,-0.0491997628927089,0.016339999,Consumer Defensive,2556.0,2005.0,4561.0
INSG,162777776.0,-0.1383763837638376,0.03254,Technology,2972.0,1591.5,4563.5
CALX,3602126080.0,-0.0022518296115593,-0.00459,Technology,2131.0,2436.0,4567.0
ALGM,5697964032.0,-0.0053032814053695,-0.00141,Technology,2175.0,2397.0,4572.0
FYBR,9570421760.0,-0.0401469430595644,0.01312,Communication Services,2487.0,2092.0,4579.0
HUBS,18911031296.0,-0.0001861900202149,-0.0077899997,Technology,2086.0,2493.5,4579.5
KW,1354221184.0,-0.0274390243902439,0.0086,Real Estate,2383.0,2197.0,4580.0
ALB,20818339840.0,-0.0093899486210358,0.0014,Basic Materials,2229.0,2355.0,4584.0
MNRO,624108736.0,-0.0332050048123195,0.01076,Consumer Cyclical,2431.0,2153.0,4584.0
IP,22473310208.0,-0.0278564683663833,0.008590001,Consumer Cyclical,2386.0,2198.0,4584.0
DRVN,2558907904.0,-0.0955414012738853,0.02554,Consumer Cyclical,2808.0,1778.0,4586.0
PHR,999558528.0,-0.0052508751458576,-0.00265,Healthcare,2174.0,2413.0,4587.0
DXR,69936320.0,0.0112399016508605,-0.02513,Healthcare,1913.0,2675.0,4588.0
CRWV,43592818688.0,-0.0183476036917602,0.00492,Technology,2311.0,2285.0,4596.0
LITE,25622845440.0,0.0047959513931797,-0.014830001,Technology,2026.0,2572.0,4598.0
QXO,16971607040.0,-0.0189516129032258,0.0050700004,Industrials,2317.0,2283.0,4600.0
GROY,1067735552.0,-0.0085470085470085,-0.00025,Basic Materials,2218.0,2383.0,4601.0
BRT,279599776.0,-0.0344827586206896,0.01043,Real Estate,2440.0,2162.0,4602.0
BILL,5145419776.0,-0.0033519553072625,-0.0055199997,Technology,2149.0,2460.0,4609.0
LYB,15665556480.0,-0.083609958506224,0.021960001,Basic Materials,2756.0,1855.5,4611.5
NPT,124014152.0,-0.0067228020639002,-0.00328,Consumer Cyclical,2193.0,2419.0,4612.0
TGB,2351348736.0,-0.0223285486443381,0.00538,Basic Materials,2340.0,2272.0,4612.0
SOHOO,79356816.0,-0.0936266215454032,0.02362,Real Estate,2802.0,1819.5,4621.5
UDMY,749449024.0,-0.0051546391752577,-0.00543,Consumer Defensive,2171.0,2456.0,4627.0
VERX,3147486720.0,-0.017579105976896,0.00259,Technology,2301.0,2329.0,4630.0
SOHOB,76225416.0,-0.0965116279069767,0.02362,Real Estate,2813.0,1819.5,4632.5
MCRB,144472912.0,0.0555555555555555,-0.40124,Healthcare,779.0,3854.0,4633.0
NTIC,85048328.0,-0.003257328990228,-0.0077899997,Basic Materials,2146.0,2493.5,4639.5
Z,16662764544.0,-0.0020536893061463,-0.00949,Communication Services,2123.0,2519.5,4642.5
ZG,17010997248.0,-0.0020851951146857,-0.00949,Communication Services,2124.0,2519.5,4643.5
MVST,1076439680.0,-0.1167664670658682,0.026589999,Consumer Cyclical,2890.0,1753.5,4643.5
KRUS,872632000.0,-0.0047048759623609,-0.00651,Consumer Cyclical,2167.0,2478.5,4645.5
SEMR,1793660160.0,-0.0016820857863751,-0.01074,Technology,2113.0,2537.0,4650.0
VSH,2169414400.0,-0.0348258706467661,0.00834,Technology,2443.0,2210.0,4653.0
ORGO,517801536.0,-0.0189125295508274,0.0018000001,Healthcare,2316.0,2342.0,4658.0
ZS,34580533248.0,-0.0012002031112957,-0.01361,Technology,2101.0,2558.0,4659.0
RBBN,511766592.0,-0.0854092526690391,0.02056,Technology,2770.0,1897.5,4667.5
TEO,4815646720.0,-0.0703125,0.01732,Communication Services,2689.0,1982.0,4671.0
JG,46644412.0,-0.0107095046854083,-0.0038100001,Technology,2246.0,2425.0,4671.0
BOOM,164929760.0,-0.0634278002699055,0.01601,Industrials,2660.0,2013.0,4673.0
DAY,11098424320.0,-0.0136867886471689,-0.00205,Technology,2273.0,2402.0,4675.0
ARE,9443161088.0,-0.0454378219278881,0.010670001,Real Estate,2525.0,2156.0,4681.0
RXO,2483012608.0,-0.0230508474576271,0.00209,Industrials,2346.0,2338.0,4684.0
SOHON,67303920.0,-0.1082844096542726,0.02362,Real Estate,2865.0,1819.5,4684.5
ROKU,16328048640.0,-0.0017160404624277,-0.01476,Communication Services,2114.0,2571.0,4685.0
JOYY,3619031552.0,-0.0301543788775068,0.0051700003,Communication Services,2409.0,2279.5,4688.5
SORA,72602880.0,-0.0034013605442176,-0.01201,Consumer Cyclical,2150.0,2544.0,4694.0
AVAV,18168332288.0,-0.0033452034099492,-0.01243,Industrials,2148.0,2549.0,4697.0
ACNT,155426592.0,-0.0196923076923076,0.00021,Basic Materials,2325.0,2374.0,4699.0
DHX,79217080.0,-0.1851851851851851,0.03211,Technology,3097.0,1605.0,4702.0
TORO,121325320.0,-0.0051369863013698,-0.010369999,Energy,2170.0,2532.0,4702.0
CC,2201912832.0,-0.1447010869565217,0.028269999,Basic Materials,2995.0,1714.0,4709.0
TBBB,3686309632.0,-0.0278526504941599,0.0026800002,Consumer Defensive,2385.0,2328.0,4713.0
CIM,1084294400.0,-0.0297029702970297,0.00386,Real Estate,2404.0,2310.0,4714.0
VLRS,1057079808.0,-0.0593952483801296,0.013250001,Industrials,2629.0,2088.5,4717.5
MAC,4869164032.0,-0.0921633554083885,0.0198,Real Estate,2794.0,1923.5,4717.5
PAL,273012672.0,-0.0101522842639593,-0.00676,Industrials,2237.0,2481.0,4718.0
LAND,360370272.0,-0.0407098121085595,0.0076200003,Real Estate,2493.0,2226.0,4719.0
ADNT,1742725248.0,-0.1631376323387872,0.02984,Consumer Cyclical,3054.0,1667.5,4721.5
TXMD,24306162.0,0.0048076923076923,-0.02733,Healthcare,2025.0,2697.5,4722.5
SIF,38132996.0,-0.0248344370860927,0.00027000002,Industrials,2359.0,2373.0,4732.0
BIO,8690483200.0,-0.0743034055727554,0.01573,Healthcare,2712.0,2021.5,4733.5
ASPS,64861940.0,-0.2609387430389817,0.03633,Real Estate,3247.0,1490.5,4737.5
CVV,29622438.0,-0.006423982869379,-0.012619999,Industrials,2188.0,2551.0,4739.0
APD,59249471488.0,-0.0064784301977231,-0.0126,Basic Materials,2189.0,2550.0,4739.0
UCTT,1706100608.0,-0.1010186757215619,0.02034,Technology,2837.0,1905.0,4742.0
EM,289102368.0,-0.008695652173913,-0.01041,Consumer Cyclical,2219.0,2533.0,4752.0
ARQ,156259616.0,-0.0235602094240837,-0.0022,Industrials,2351.0,2405.0,4756.0
TEAM,36296970240.0,-0.0047801147227533,-0.01623,Technology,2168.0,2591.0,4759.0
CRWD,117987106816.0,-0.0026981305809546,-0.02001,Technology,2136.0,2626.0,4762.0
PFAI,25038002.0,-0.0089686098654708,-0.01163,Consumer Defensive,2221.0,2541.0,4762.0
NHTC,40526024.0,-0.0028328611898017,-0.01982,Consumer Cyclical,2139.0,2624.0,4763.0
GLIBK,1550023040.0,-0.2606341840680587,0.03521,Communication Services,3246.0,1517.5,4763.5
GLIBA,1206991488.0,-0.2624610591900311,0.03521,Communication Services,3249.0,1517.5,4766.5
AMCX,369106976.0,-0.4344746162927981,0.042779997,Communication Services,3463.0,1305.0,4768.0
SBSW,12311983104.0,-0.0184085510688836,-0.00569,Basic Materials,2312.0,2461.0,4773.0
NX,817066496.0,-0.3067796610169491,0.03768,Industrials,3316.0,1458.0,4774.0
MMI,1004172160.0,-0.0065134099616858,-0.01608,Real Estate,2190.0,2586.0,4776.0
BLFS,1150738304.0,-0.0158069883527454,-0.00733,Healthcare,2292.0,2486.0,4778.0
SMC,325800128.0,-0.1263237518910741,0.02238,Energy,2932.0,1846.0,4778.0
EXK,3283020800.0,-0.0295434198746642,-5e-05,Basic Materials,2401.0,2378.0,4779.0
PDM,1055923456.0,-0.0666666666666666,0.0124,Real Estate,2673.0,2107.0,4780.0
SA,3248313600.0,-0.0128205128205128,-0.00884,Basic Materials,2269.5,2512.0,4781.5
ESTC,8006565376.0,-0.0133002999087234,-0.00877,Technology,2271.0,2511.0,4782.0
FKWL,49729660.0,-0.0024038461538461,-0.02264,Technology,2133.0,2651.0,4784.0
IOT,19606597632.0,-0.002092050209205,-0.023559999,Technology,2125.0,2659.0,4784.0
KRO,600577280.0,-0.0659133709981167,0.01204,Basic Materials,2670.0,2114.0,4784.0
SLP,400312672.0,-0.1692226335272342,0.027929999,Healthcare,3064.0,1722.0,4786.0
NEWP,690748480.0,-0.0025906735751295,-0.02355,Basic Materials,2134.0,2658.0,4792.0
WRN,678111616.0,-0.0029498525073746,-0.022920001,Basic Materials,2140.5,2654.0,4794.5
COTY,2790030336.0,-0.14375,0.02434,Consumer Defensive,2990.0,1805.0,4795.0
THS,1212000000.0,-0.2014987510407993,0.02982,Consumer Defensive,3130.0,1669.0,4799.0
BRLT,169690736.0,-0.0179640718562874,-0.00773,Consumer Cyclical,2307.0,2492.0,4799.0
JAMF,1745672448.0,-0.0238095238095238,-0.00491,Technology,2354.0,2445.0,4799.0
CSPI,117272632.0,-0.0008488964346349,-0.02764,Technology,2096.0,2704.0,4800.0
MUX,1289777792.0,-0.0105504587155963,-0.01387,Basic Materials,2242.0,2562.0,4804.0
NET,66101559296.0,-0.0016095284081764,-0.02712,Technology,2111.0,2693.0,4804.0
AMR,3139705856.0,-0.0145475232638465,-0.00953,Basic Materials,2283.0,2522.0,4805.0
DBI,393117856.0,-0.058080808080808,0.00928,Consumer Cyclical,2620.0,2185.5,4805.5
CEVA,630325376.0,-0.0042973785990545,-0.022249999,Technology,2162.0,2646.0,4808.0
SYM,41299845120.0,-0.0021848969001775,-0.025610002,Industrials,2129.0,2682.0,4811.0
USIO,37138664.0,-0.0145985401459854,-0.00995,Technology,2284.0,2527.0,4811.0
APLD,10263595008.0,-0.0102067521591206,-0.01485,Technology,2239.0,2573.0,4812.0
LPL,4190000128.0,-0.0576923076923076,0.008719999,Technology,2618.0,2194.5,4812.5
FVR,346891776.0,-0.0633228840125391,0.01069,Real Estate,2658.0,2155.0,4813.0
FRSH,3406801152.0,-0.009090909090909,-0.016180001,Technology,2224.0,2589.0,4813.0
RYI,910309568.0,-0.0250794772165312,-0.0052300002,Industrials,2363.0,2450.0,4813.0
